cpu,mem,db_conn
19.66912319566564,29.27494272080153,13.0
21.375561425125422,29.63636899922452,21.0
13.092709649044407,35.565417586912375,14.0
20.395398743783293,30.830984802257852,22.0
23.15583916783841,29.392141542863758,21.0
16.04372315061793,25.691720453634193,18.0
24.890308320630297,32.8193441868224,27.0
21.32964410347816,27.286897075939827,13.0
18.1575183895053,27.90794265344898,16.0
20.305104587259194,29.189633214293,22.0
22.347061462819916,32.62270181980638,16.0
21.099496981185276,31.273931464772485,18.0
22.68680028527725,29.34939231194557,24.0
18.50713483104058,30.219319631636882,16.0
21.97535373940515,28.33969436311938,15.0
17.42365654465665,29.757575173786474,18.0
21.527984721583056,29.562824849601853,14.0
19.34605821115194,31.291665941960236,20.0
20.046486452676664,31.22655810250233,21.0
26.155749750505365,30.218342921082346,19.0
25.9148155756275,28.44399959091024,26.0
24.660658246662695,30.590775733874988,14.0
19.747531000242372,28.86177016072296,21.0
22.26525960810266,26.82060341006231,18.0
27.042507968927925,28.116740298437,11.0
24.0157342811414,29.031421814300728,12.0
30.734504645855793,30.62202913124421,24.0
25.140891473725365,28.373958184725545,12.0
24.719922912273468,26.262230785604213,17.0
23.39760632248148,28.733931402878863,17.0
24.90502865710074,28.78739549678778,23.0
24.224644958957985,28.872418976407083,19.0
26.98215626415043,30.28098130818108,24.0
27.90176988313003,30.419822867470682,27.0
22.845514651798887,27.13454556644386,17.0
21.379522949391383,27.031933351971325,23.0
20.032195250414787,26.125347015071963,14.0
27.230158659450872,29.54518029523888,15.0
22.559175771390183,30.987283130755383,15.0
19.571347090272887,27.401871507072215,16.0
27.354086034793287,27.491874172720923,25.0
33.823204867990576,30.851316798738353,21.0
26.479312077626354,28.87220912120281,21.0
29.163716708862395,28.67724075400963,26.0
27.041792825299478,25.36695526241856,18.0
26.64497772294899,29.050615090135402,22.0
29.84144149823243,25.779617386988154,19.0
26.35312019308505,25.314949887440036,15.0
28.162963063036297,26.83492494993338,12.0
28.45977761827239,26.302746672556808,17.0
25.62131314386688,26.977391377139373,23.0
30.72956172638846,24.485289170759913,23.0
27.353304310182168,29.23195808809536,20.0
25.732545835888306,29.517190730723637,25.0
29.727708773313072,23.315053695284476,17.0
25.537926062007703,29.1150107294347,22.0
28.42973102204045,25.4858383748498,9.0
28.426350138800412,28.770099266521182,18.0
31.816532034890816,26.868967736140984,17.0
30.08465482068046,27.01359220672474,15.0
28.68372992187346,26.536501749197793,28.0
31.30685696424139,29.282094748277625,16.0
33.115386677043325,24.33029056321021,28.0
30.70582312604777,27.97727602853434,24.0
29.147465407070598,28.916890437785373,25.0
25.26126774956972,28.100058420889788,17.0
26.078125768517225,31.2704449556252,16.0
28.43077369274396,25.517350423210313,15.0
27.587153792890053,28.444585526693484,18.0
28.920252933352625,26.27306872787907,9.0
29.71280071961829,28.907885440859722,26.0
31.189796297473524,26.38207466136223,19.0
29.443248630496516,25.57864334442425,18.0
31.1644150571652,28.92405118961529,19.0
29.94461669647656,25.286871034618958,21.0
23.86717673197756,23.40321433134671,17.0
27.01403592858274,25.154232282579482,16.0
29.434312436122116,27.385847770682734,20.0
26.268077369522867,28.892317110502688,30.0
31.72357555011521,26.29156416738797,18.0
34.53870023580947,28.667379523761088,15.0
33.62141322604413,23.276935669293923,24.0
29.339493072133582,25.06968474655645,20.0
34.46270231383463,25.342619439525716,21.0
30.44323241689557,25.654846344217813,21.0
28.988679515216088,26.016992623055756,22.0
28.158436979587652,27.19611302468565,21.0
29.085944127711755,24.89081870540446,18.0
28.819533740486182,26.025290326351524,26.0
30.482030379610695,25.62445222869596,28.0
30.435232992265185,23.831052828178173,19.0
29.941397174499258,25.424308433031385,15.0
31.217848916984224,25.333811348754093,22.0
33.44978584413929,25.26114206536118,27.0
32.6933710310343,25.62568374525538,20.0
25.352938572101817,25.68506695276069,23.0
22.10487000326257,24.641382399944145,21.0
32.52468754906002,28.024357295339687,29.0
25.572297565964874,23.11362804655834,21.0
28.94597425690827,23.985021089261224,20.0
26.053420205866953,30.96197508387685,20.0
24.097481416565156,23.30187007535121,20.0
31.063673116798654,22.64687058690864,16.0
31.648837027853887,26.800586446012534,20.0
27.57017853585862,21.155375690997154,13.0
21.451201292796128,24.817782884186247,25.0
27.506523647387212,29.55943204861193,23.0
30.237939850404384,22.158101247883806,19.0
24.53943907962485,21.2649775089812,26.0
29.43630914720154,22.212222938466915,23.0
28.746801068988255,26.989731677296184,18.0
30.43358936894192,27.425744260804482,21.0
28.95396205900579,24.134945217476716,18.0
25.572082240963233,26.511235831000747,28.0
31.9736752760362,27.910768502987274,21.0
27.797690286872875,28.691158389091424,24.0
28.077374421041583,24.610765752461244,22.0
25.242229589542614,20.488228712183904,25.0
26.591715434217473,23.43791712977241,19.0
25.143514247485406,24.21533820256402,18.0
27.15232534658503,24.541111084183235,14.0
32.67646174044177,24.67408398319477,12.0
23.292789210909945,27.279179547189393,13.0
22.432001487485763,27.582609543488406,17.0
31.547480727704187,24.683543687087234,26.0
26.36442928509538,27.217776090028266,17.0
24.840815805002983,25.7308224030542,24.0
29.82064266530023,25.139983765420208,21.0
24.73429628393395,26.82031180932106,21.0
31.876765974004044,25.148759378154143,17.0
28.277548968181723,29.117689997399438,23.0
24.622574225235017,22.12383858790288,20.0
32.398335742746674,23.969693538155937,20.0
23.946998501794774,24.747153191586342,22.0
27.825855974233228,25.880033225550925,20.0
26.330634433541952,27.53876674158592,24.0
29.168994364394905,24.95654735083439,20.0
29.777212452239294,22.164164308983825,10.0
25.01556267147289,26.697710416002106,19.0
22.484200220957337,26.52743842866535,29.0
25.947376150259277,21.13942035313505,17.0
22.355492578641726,25.02192380467807,25.0
30.248223999973273,21.856419436286238,16.0
24.43540865134077,23.715347433313067,20.0
22.745968137468793,23.24775256847589,26.0
24.21056712042094,26.68139351377737,27.0
19.428278183930086,25.306789577966768,27.0
20.366557970120684,22.512982153973525,16.0
26.693072326336534,26.856099096612915,19.0
20.93034159142255,22.2409247832064,29.0
19.568324935032873,25.782097553601098,19.0
24.12596600836956,23.50794437356433,20.0
25.87906371293171,24.419467282036255,24.0
24.2838259295523,26.174976352407185,18.0
24.919273045549076,26.225702298402428,21.0
19.464136286750538,27.873862968500767,21.0
17.27178733106638,25.053288745132342,17.0
25.843303198754832,25.849316403111395,16.0
20.172809934918394,24.380302865600733,20.0
20.189441286066632,25.639861383991544,21.0
24.727236881390787,26.175695956985415,19.0
22.21176155257702,25.12168128561002,19.0
21.710934687782398,21.73310863783106,21.0
26.638340949431605,26.026588044444683,21.0
18.012784435123937,26.116530273101166,19.0
22.526887385638116,24.051542140523914,14.0
19.714536900993412,22.86831367889905,22.0
20.149587482702543,28.41475765563195,21.0
23.72979151215346,26.47251087711311,28.0
20.468811322686637,25.058783031902422,23.0
20.361531976184608,23.27090503408076,22.0
21.766006761976218,23.93006293941164,29.0
17.256048159175993,28.20828678723193,23.0
15.636358559018726,25.908530278543736,33.0
14.823379572566154,24.56281496857068,20.0
11.863373830004033,26.71482776366699,18.0
23.736596424182846,24.098785702259708,14.0
14.06485415098636,28.76206847025603,26.0
16.518272764477885,28.49944624365465,18.0
16.160275271625757,24.894816998755754,15.0
17.722820474585323,24.6053964863584,23.0
19.05897694583089,20.66188886122395,23.0
19.005705949048068,22.97105289858982,19.0
14.489003582148705,23.29196934558277,20.0
15.552325825867646,26.278613568566684,17.0
16.718464359059496,25.393713174293065,20.0
14.943336324552366,23.394075081169024,18.0
20.33185580531638,25.561595194357306,23.0
16.804949318825336,27.17438042696979,18.0
17.360730336689837,27.25976709700694,13.0
16.970750795796498,22.445723204423857,23.0
18.33054566380384,26.030098875286953,19.0
15.183281750178635,23.56208655958263,28.0
10.581958054627176,28.174941407590815,15.0
15.50596552292081,27.98305969404239,31.0
12.189555918881537,24.66255544209538,22.0
12.396843958877824,24.970915858351404,18.0
15.583260306431145,25.625414928720268,28.0
17.382961960862154,22.087844382759823,24.0
13.578404643642147,27.31138193105795,16.0
14.290160195667216,26.14029598324128,15.0
18.322031683265912,28.673392540891545,17.0
13.792085834115735,24.583791695147184,24.0
20.7320870615617,25.590435013006093,15.0
14.483607169893117,23.864196684017237,8.0
7.36771554204477,24.91772028746823,17.0
14.775894169813137,24.61187189583214,17.0
13.52820350062551,29.01779023866317,20.0
16.125891654829058,25.679790882468147,19.0
14.151179736393797,27.37559446835946,18.0
11.594417261452541,26.417093672467114,22.0
8.21823601473557,24.691508164295477,17.0
11.148649901539137,26.946088804427244,18.0
9.112036863037869,28.533571843160864,15.0
9.813240878079371,24.97293826677964,19.0
13.215137405491127,29.060182554034238,16.0
16.357126795135933,25.79641473933994,27.0
12.432899880723951,26.584179607187856,15.0
7.566208443526278,28.666187366867117,15.0
12.39617631167023,26.3329967097484,18.0
14.564348377835099,27.790432286903453,21.0
9.060800913922154,27.14167143715035,18.0
10.407437654529913,28.085907903048156,18.0
10.776569348204292,23.122151973479156,21.0
8.304532308767454,24.281055527473526,11.0
12.534527218102042,29.229463948663287,18.0
10.1610641394676,30.129316408421023,18.0
11.72051889595219,26.291707760156456,26.0
7.741273113966596,27.682646922701704,22.0
9.037041201737203,28.818450416509616,19.0
12.46608673641146,29.674032110969346,21.0
9.133850060462688,24.29109492075647,19.0
15.39054685447441,26.633479890494737,13.0
8.971968535310097,27.799761673051133,15.0
10.810084578899183,29.93080072858163,12.0
12.90290166307392,33.581211743607106,20.0
5.8230885508698425,28.188390956910364,26.0
4.772784489351939,25.8907109300529,18.0
5.459244940243771,29.56966784571949,16.0
13.8089545344931,31.467782053115215,22.0
8.354607512853164,29.102660966559206,19.0
17.677755327878202,27.13435184622967,21.0
8.307388798966418,30.924817459149008,19.0
10.554759442627052,30.39725632119876,16.0
14.632408753306898,27.07948418863739,20.0
16.033328357839224,29.95611358348913,17.0
16.212525068021392,31.249536006246753,23.0
13.670066335948686,31.680643882528585,21.0
13.138090407871047,29.245931511915508,23.0
11.86839237072257,28.7247332919321,22.0
12.454766987571295,31.957589909668283,16.0
8.498950840798722,27.144948989393967,20.0
7.734674435736284,30.504724232726495,17.0
10.219834970746856,26.949866243793725,19.0
9.763999618778756,31.88307434012737,17.0
8.963354530680123,29.298671760686954,24.0
12.464556868844596,32.41439920244223,17.0
13.297515713861532,30.92254736523235,23.0
10.756853541088867,27.55577993210937,22.0
14.988059139513012,32.91397404916786,19.0
7.198015254596674,33.22969719850174,15.0
10.113468561745298,31.95424785569491,27.0
8.619066417515079,28.728937708961617,25.0
5.248702031420395,29.702484706644906,22.0
10.682708881653607,30.66771708454062,16.0
10.651575049276602,29.031733001413315,15.0
15.646826592593655,33.88606947846186,16.0
13.092129495448535,30.852173471414737,20.0
8.223871052600972,25.218880579239155,23.0
16.958927619739267,31.36624669937501,18.0
15.163410627782778,30.053071254680134,17.0
13.353662034938425,30.66126682048463,25.0
11.038332951838852,30.135488349717626,12.0
8.953196637546265,32.54829070123902,19.0
10.831890404181125,33.23489824535275,18.0
15.334973464539708,31.622798284588992,18.0
17.84587579947278,30.43907375165213,32.0
16.948359791870935,31.095851244421144,19.0
10.98166571298123,31.278370273070053,13.0
9.221967063478226,29.694762728106525,18.0
13.139051062417677,32.51772880948041,17.0
7.549560529292145,32.33999238740347,17.0
13.965726026114272,34.56060458888495,21.0
12.697560799707272,34.050004835988545,16.0
11.889148489157929,30.227298092993724,21.0
8.65272323642171,33.29833754446797,16.0
15.129832380907661,29.814667877910534,26.0
12.145693466886282,33.167004483334836,22.0
10.391311801605394,30.800200159229124,26.0
5.443981485513946,29.84492391581247,20.0
14.140304840390773,32.5092273216267,23.0
19.70399655888584,26.657404104957962,15.0
19.537656654310815,28.56167541995348,25.0
13.351405858480742,31.765408571260146,21.0
13.086984916512137,32.34171033513415,19.0
16.47291281865729,31.49428359984479,23.0
12.246375983904016,29.129793991637385,17.0
16.323753575597955,30.70827075420873,19.0
17.89529687372636,33.18149468863665,22.0
19.458294991537375,33.617286320345265,21.0
15.659161317329492,32.47553989963119,24.0
15.532346619833673,34.875525184900496,22.0
13.69470703512089,33.41012287270695,20.0
14.034769147428221,31.173480081025886,15.0
16.024122737456054,32.16003291454719,30.0
17.99512366950481,29.96752518288417,22.0
19.82449151136626,32.60876667660474,25.0
14.86607773029967,35.10059164843775,23.0
21.94664695673587,34.297866901874976,20.0
16.849189647994454,35.78174432415283,18.0
17.793372713995815,32.42192886100002,10.0
15.811610687111177,35.76939954204656,23.0
10.977074747003142,32.739611298310024,22.0
21.099181578625593,36.117921249057844,18.0
20.85544810367859,33.17907287334804,15.0
17.99934677927299,34.68478084634177,18.0
19.24317729332627,36.26756357730438,22.0
20.789281590960883,32.97698601402771,22.0
14.753388567697073,33.84659607542903,15.0
18.0536538889177,36.0329890027629,22.0
22.22353541286446,33.23415999881821,19.0
16.277866258860644,30.90273904212657,16.0
21.121385185969427,37.874341172166964,16.0
16.370846555354124,32.69204092137798,18.0
22.039586265366513,33.99175731358177,16.0
20.73282011002502,36.02835981892428,21.0
16.193461461426153,32.54087926929834,15.0
24.731771795826994,31.783064687969816,21.0
19.231980820381647,34.34661499076535,19.0
19.202625774975807,30.29272762631615,20.0
22.43206488149871,33.34220222615594,20.0
25.47251142336744,34.44661348449775,21.0
19.17456539069245,33.454535937466986,14.0
22.601613087005532,30.94481729691487,20.0
23.89659913109288,37.25672459994355,19.0
24.88199851947963,34.31145882535269,25.0
23.523417395800422,37.00205928147862,18.0
22.083222647826044,33.65440824579144,22.0
20.890475258227973,32.44853022884436,25.0
23.81926807101928,34.780331900779515,30.0
20.5305856005378,33.843148876464404,14.0
15.16761864953003,31.951285365197748,7.0
25.424444360387653,37.277789020783324,19.0
27.00801846795767,33.12441444132068,26.0
17.387147206562208,30.718473861105366,21.0
21.624692649419742,37.08470314636271,16.0
26.68742630507256,33.448447490609084,24.0
31.176596768689276,33.269371816806846,26.0
25.238636742654375,30.981519732593853,16.0
23.16232162278269,38.020748147564554,23.0
24.965577489102387,31.985765079218766,21.0
29.80462680260591,34.70677306512679,24.545454545454547
23.905563817246367,36.43954544038309,29.09090909090909
23.60700183949775,35.48144837715864,38.63636363636364
24.715067046647093,34.541690922686946,31.18181818181818
23.45956630529271,31.279924593918984,34.72727272727273
26.84128985833639,33.08533165351128,42.27272727272727
31.498451840788977,35.10117190317274,47.81818181818181
27.74214216149485,33.17127462826548,52.36363636363636
26.161622641101747,35.171651735486186,55.90909090909091
26.186260765056712,36.14698516930991,57.45454545454545
22.512308986362008,36.726322247585365,61.0
29.988516928000962,32.36602568873421,67.54545454545455
27.240046612444445,39.2279915799317,60.09090909090909
27.063499745999106,36.38521781274025,72.63636363636363
37.31260159919679,34.86163262683182,74.18181818181819
28.754783821201276,37.058175754988156,79.72727272727272
25.72525484100117,39.62319743764676,80.27272727272728
26.820465953063,32.02745657162765,80.81818181818181
31.660546912158576,34.46611998871135,84.36363636363636
28.66740608469109,30.170762238078943,87.9090909090909
24.121815059727112,35.32313897578501,96.45454545454545
31.300015392895475,35.67806322018758,101.0
26.6401591095041,34.877616329687775,88.54545454545455
34.36328975043814,33.654764887182914,109.0909090909091
32.07884843260226,30.871918876753455,109.63636363636364
27.588510998308493,35.724354455406775,108.18181818181819
32.86172614871381,37.8937175448857,115.72727272727272
29.30683662273646,33.805594594107404,124.27272727272727
31.74254295750551,35.871754984864346,122.81818181818181
30.715698658688712,31.85857018838863,122.36363636363636
26.796004039901376,35.91172819449657,134.9090909090909
27.474264400854388,34.21219990522403,137.45454545454544
32.56087440332107,33.47500995507646,141.0
28.52895573652678,33.479218713676076,15.0
28.380812939804816,34.21204174047884,22.0
26.78103061272372,35.76266931939609,19.0
30.967977138069777,32.371233172584155,20.0
35.93165754685392,34.1983052527835,15.0
26.584489391000503,34.90578862728535,24.0
29.89883714365967,32.78607052233028,20.0
34.09800073927029,38.572117399717825,24.0
29.653630794523018,33.265656135880036,22.0
31.276929362157183,33.62685640237874,21.0
26.755924600788234,33.001421578398094,19.0
31.24734057917158,38.54653021744785,18.0
29.41631575997022,36.046139705249736,12.0
32.946276843071566,33.05713252404871,20.0
33.55858781021798,37.13199659081302,18.0
37.768464942493054,35.30937913113152,21.0
31.7380181207134,35.410169992075446,18.0
30.971852621334,34.19362520223924,14.0
30.568963994623445,33.3699012225899,20.0
28.91366543846972,35.529658241716206,19.0
30.971979941544205,33.74858598340037,23.0
29.04970579638686,38.45615005585145,22.0
30.41670033972393,32.26718141202437,27.0
33.83555300703486,37.8604511032411,21.0
26.83062272127627,34.5471256582043,18.0
33.2334361485746,35.34881535629053,20.0
33.72477032594218,36.39709767551322,16.0
29.374934961945517,33.44968263116654,16.0
23.315399738392095,36.417341113260775,20.0
27.805450109937365,29.25168713339993,21.0
33.4639999086621,33.20399710394233,13.0
29.44468320097118,32.77232627009951,21.0
26.45184662175912,32.08919363822684,21.0
27.868114710402804,34.141331617217304,23.0
31.833232858352623,35.31706261299151,21.0
30.876782363233037,35.92449382195935,22.0
28.441299731399106,34.973832375978255,24.0
27.975474047438144,33.13289509022404,18.0
27.814893831822655,35.17382051911209,27.0
26.133562774086222,34.655171573819366,23.0
33.65398524596233,36.24883653833205,25.0
27.744438594057744,35.9000377724132,19.0
32.26293294445579,34.37587827914153,17.0
33.07201844989933,32.488506325404806,18.0
31.396212786050274,32.94452970052619,25.0
26.996268550905633,33.11760484633539,16.0
29.388852816274248,33.552745524847765,20.0
27.98833782631229,34.68482004622186,13.0
25.229856901134603,35.54386074072749,16.0
28.79090188721455,33.97542461599472,20.0
24.154439201914485,34.0734244929887,23.0
31.125254753245322,34.290669016990975,20.0
26.035997922625302,32.934501644862145,16.0
27.89799016793634,32.07716389175384,21.0
28.00611849353236,30.378095014384044,23.0
26.238421229821668,32.459086851040624,12.0
28.631292866473267,34.755489773255526,17.0
25.299827410323477,32.36259411059327,19.0
29.189067465013625,33.251432224285644,18.0
22.385243741791328,34.61795584302567,27.0
26.647759543588716,34.683943441784045,30.0
31.928338459800816,31.440400782059932,29.0
22.95104360738688,35.549924827437195,19.0
23.756908052533703,35.766290333907655,22.0
27.167655916004836,31.207125802608893,23.0
25.998216817831402,31.773845455179238,19.0
26.342717159020914,35.75785963275639,15.0
26.587627380629797,33.03560285309453,22.0
26.851421566729307,28.842865431944833,15.0
28.101569020867927,30.435656876972295,15.0
25.825228875574197,32.688373730406234,16.0
23.693465102836612,30.812622794576434,26.0
26.25465749587312,32.26296525151302,23.0
29.754585804458017,33.105227140830664,18.0
23.473420446197405,35.91509078047232,15.0
20.762566979848682,32.359353326600285,12.0
26.82075569742754,35.034564935030225,31.0
22.950329234595642,35.695770361206996,15.0
16.604098580365875,35.655194606292454,21.0
25.47375794055104,33.30397428809799,23.0
21.133721483852142,28.75534938477864,25.0
22.275223481527867,33.55062094465035,20.0
23.348862911499587,34.6724037514522,23.0
22.729578413085886,32.35970009405561,17.0
24.090729076146534,35.95683834269877,15.0
20.45942384071528,34.13278845459383,13.0
23.108003345012346,33.49474176977655,24.0
20.592221462326908,34.47566165852129,30.0
23.388920156015676,32.91398533579335,17.0
22.8197494038144,27.205618904084652,17.0
17.96809963826467,31.136613892761662,12.0
23.83282112957434,34.472546170525476,21.0
18.76721354011037,30.406021040058032,18.0
22.599356328150424,31.516936505036437,20.0
21.077053860527833,29.81657983046856,23.0
25.289761860627173,35.416170743374295,25.0
18.904921705714926,35.1530947653956,26.0
18.32764795354118,29.963876656844743,19.0
19.11786796563579,31.967444483236594,28.0
18.067445414501297,30.25283304309056,28.0
21.178077640990114,32.784430916572056,21.0
13.73107596495022,32.514385398916296,17.0
15.22128436586793,33.058674399865176,23.0
14.981893737398403,32.039119907297604,17.0
20.839922011689275,37.185900294729336,20.0
22.925340460639525,29.198839742195496,24.0
17.28553636484984,27.772883911274885,25.0
16.898762942838026,30.347126992445904,22.0
17.42276656785194,27.93637055945463,20.0
20.50674187124527,28.026294695238274,18.0
14.048735963253801,28.947304070581254,20.0
17.356858356032934,29.044121286683033,13.0
19.37964359383968,28.917689786038917,20.0
17.771050843415313,31.801661577719063,16.0
16.65172365539946,29.691023676904088,12.0
18.902894311563685,30.282440866476303,21.0
7.608476426040779,32.36790355398467,20.0
17.571929208395165,28.984670408172065,21.0
13.397990764395768,29.926020283589796,16.0
9.692089538195752,31.124357566112646,20.0
16.543292782823073,26.447366125539133,20.0
18.958353434689606,25.498303201508772,23.0
14.25479005031659,30.897919477334437,16.0
17.357650105465765,31.127251843367226,27.0
19.169952423549354,34.209179636086205,25.0
18.114218873444706,30.334432586901244,23.0
18.928059095971527,31.59522288806417,18.0
16.07563463014466,29.502305699751734,21.0
13.919099939833691,30.42522964278567,21.0
8.732971249933248,33.10283953683714,14.0
12.649335250109178,25.457927069423462,19.0
10.709081860173782,30.47077802369618,21.0
19.605653111432787,33.85240746687472,24.0
12.421933612381311,30.08305637464031,13.0
13.178791630346735,32.7579629493453,32.0
14.32609573166923,28.13630668171378,23.0
12.667840582668198,29.26864452239114,18.0
17.49056509204374,29.33790170353555,22.0
10.408880346700695,24.773896855925518,12.0
12.735156424421291,26.811073654622163,23.0
9.801567290150004,26.892162659669825,23.0
7.949744804218817,30.668671306880498,19.0
9.958574322998984,30.707624108334315,22.0
11.570122800351808,29.550331507999513,12.0
10.284005509535419,30.489576661774947,21.0
9.388699357809584,28.452365321541738,16.0
7.1444735220549385,31.124011283732422,15.0
11.015027325305667,28.677408601865327,20.0
6.654595197128885,28.715452981970255,14.0
13.356868866044838,28.008651581245,19.0
11.235534090167922,29.84907791121762,24.0
6.530678783269926,27.57835690015244,22.0
9.894463046215524,30.3144416190991,21.0
8.488049097812288,26.038360914564677,24.0
11.628171952329918,26.046172223881406,21.0
14.621861481872,29.560478151619773,25.0
4.908614128213162,27.950439612688164,23.0
10.816617389115699,27.161941179969283,18.0
9.932359636791459,29.792337049343757,20.0
12.371831893623144,26.74050691467126,24.0
10.946311936538656,27.497754915135502,25.0
8.003601626100279,30.640069413397722,23.0
9.259031450088012,30.863691537893196,21.0
7.788712714696692,30.874342625503733,21.0
13.369337881833808,27.10978876357267,25.0
10.173720934950929,30.080303666355114,19.0
15.785783522827865,25.666221782160093,19.0
9.876621483937079,25.6959318696967,19.0
7.913752510341325,22.754825193766056,16.0
5.482182796989646,30.747870118619012,15.0
4.60225064640523,25.620976743798707,18.0
5.251600745455502,27.043088232873018,14.0
10.80172569009743,25.42314412945833,13.0
11.526857697722019,28.582193382688367,13.0
5.261447006531385,26.389104403017498,21.0
12.698468398542015,24.479693593110547,19.0
8.576499170413202,27.922062938548898,13.0
10.482379824650698,24.12115088794914,20.0
14.898964203603828,25.264143137745783,23.0
12.777096743149244,22.67599829204965,23.0
9.309228564854847,23.993168195922465,22.0
7.4734394853421,27.149944232907036,23.0
3.727706672779677,22.816116395462917,21.0
8.065756242179706,23.73570815830743,28.0
9.6337993897279,26.64658884201074,34.0
7.35351842524991,25.51796317221005,21.0
9.973026853985477,30.543630960627134,20.0
10.652947305154555,30.182269067181206,21.0
9.8072485275076,24.734093942091693,23.0
8.59504069361847,27.540228561732544,24.0
11.118026269707245,27.88109133353768,16.0
12.008653070161174,25.14470662150159,12.0
7.486129500094446,23.30629130232594,17.0
15.068316428704836,26.231066042199064,20.0
10.621613119749078,25.868845201727442,15.0
11.059417540465555,25.302472638917266,19.0
13.216601829001057,27.01869825515121,21.0
11.88425993842624,24.593272235328484,24.0
14.14020046962505,23.75201347496463,24.0
12.241829654258604,26.236067872242696,27.0
9.646259327710503,26.752357672822548,17.0
12.67460277809729,23.590271207616187,17.0
8.268798182352528,27.763519735455986,20.0
12.138860422092423,22.330793126009972,20.0
11.82997045159974,24.68059040203875,16.0
11.425016998713307,25.2865126538066,20.0
11.786642330176665,24.49645055382029,14.0
6.652726015648772,24.6058063860267,18.0
10.781197304617859,29.445771904429215,18.0
12.838034557184933,23.97022166859378,18.0
13.174172956527832,30.523476441255152,22.0
9.74960434561555,26.485010785139206,23.0
16.770646131374352,25.765277539920454,19.0
10.518701401794893,26.504748445315887,21.0
16.172053903529132,30.583918659405494,21.0
14.694416180337296,23.50937193142458,19.0
11.625936736898595,23.22892053346034,11.0
19.044910982695793,23.933930251585142,25.0
10.29493977296723,25.482567130495887,15.0
16.792634330674606,21.9420726630772,21.0
17.19862615732749,25.414347205773375,24.0
12.34904714026744,28.733540288238313,20.0
18.704587793695232,25.62676520527686,20.0
13.945525525983111,24.716814531925937,27.0
15.73234079714577,24.044833602324193,18.0
15.819873692733475,27.057884268618494,21.0
14.810614589704207,23.589642153712138,20.0
17.82251279114692,28.915289918049908,21.0
17.94894519422266,29.071154423898996,24.0
10.503046723050673,25.700622674698593,23.0
19.843527467857818,25.147529052666357,16.0
11.126522614619542,27.21607158704242,23.0
19.396683380010657,27.329298776900576,24.0
19.86568669847535,23.51342752392352,19.0
13.40060424298023,24.058771577981478,19.0
15.630323469629213,22.454421591617805,22.0
13.736169979539618,25.905246707464183,24.0
16.60021719275272,26.40914059552147,22.0
16.513675700836583,22.365570933674213,17.0
19.97058327439292,24.14533279829391,17.0
21.757298367885493,22.352303703326427,24.0
22.209063436005245,23.241066774184226,21.0
16.531938966834904,26.133330569589305,28.0
17.787921067298186,23.557738720065966,22.0
13.563049498030304,24.417234725700684,16.0
16.394085897247795,21.75922525504221,17.0
21.90505832378948,25.383570279552348,18.0
24.056455008339558,24.917564111011295,32.0
15.706179142100748,23.545493426267004,23.0
17.831588502147426,24.623465213322095,16.0
19.72967593286964,25.360946458470607,18.0
20.849365044516,23.370264472515977,22.0
17.78005582009412,22.04790099490922,24.0
21.68095078128618,28.61278143411746,26.0
19.186987373106955,23.737074629896316,18.0
20.764642974058297,24.812867977719865,23.0
22.646023713936106,27.03161604059781,24.0
21.22520610763056,32.072375019420285,17.0
20.095067595250473,22.530398829229597,13.0
21.273120152301072,25.92491145422264,16.0
21.533944225244426,23.616815047412185,15.0
20.88536396274149,23.961777852529906,20.0
21.414574681698063,23.607148353500637,20.0
27.181593842589518,22.805250200481453,28.0
24.26214590715099,24.98373755550304,18.0
21.88565012085768,22.127845925384484,14.0
25.054549000626057,26.981766684881624,21.0
22.152636595174965,25.210225142628452,12.0
26.862616658580258,25.9579225158388,19.0
24.639979751269667,24.19427222121116,19.0
23.395544797327894,24.406599902857188,20.0
25.245513130510293,25.731253115442563,27.0
19.373084127702352,22.843898419689715,16.0
20.887126177448767,24.472647560294913,14.0
20.8656626507159,23.48678191300414,17.0
25.05449712416955,23.443000882568132,20.0
29.999592802837864,21.023337804130318,17.0
31.670407452369282,27.94128651531289,30.0
27.063128991069537,23.90991508491968,11.0
26.82191826291385,27.630840979239558,14.0
20.084493103944496,27.463503515946698,22.0
24.025731382168164,22.77647978003746,19.0
23.454226574882906,23.194943832299675,19.0
24.116533131526094,30.516782485030593,24.0
25.633751015546274,28.92235811339162,20.0
24.87856209208334,25.382914402683912,18.0
20.51106789832131,25.98685440280158,18.0
28.844252101128586,24.237279618582612,23.0
23.531206138356488,26.391245363789135,21.0
27.613390006614377,24.120442613888855,23.0
33.261353454410866,21.51905991913624,26.0
24.421592152957167,22.97030693446161,19.0
19.72665203939053,25.685940457369323,28.0
26.594343713624724,23.412637599271886,28.0
30.88709621270807,25.571910057123283,17.0
33.58808701301986,23.589506680868524,20.0
24.150138094625678,24.20715048685112,20.0
29.451491365081875,27.51187915533587,16.0
26.684884691093917,26.33485522295071,28.0
27.8791611459016,25.855560878283672,21.0
36.24294770405352,27.668457800380118,20.0
23.91059427573759,26.908026145652233,14.0
29.286944153481564,28.87684794903296,12.0
30.0316144159762,25.101542784838017,23.0
31.985252308265288,25.200152965177036,28.0
29.117710185664293,23.495981709364422,21.0
29.840250348926713,25.279625775591306,19.0
27.829924712699434,28.107117461270402,15.0
29.897421095147877,28.81814012523109,26.0
